POC,X,Y,W,D,dQP,PRED_MODE,PU_SIZE,BITS,DISTORTION,BEST_COST,SAD,SSE,MSE,COST_2Nx2N,COST_MSM,RATIO_2Nx2N-MSM,REL_RATIO_2Nx2N-MSM,RATIO_BEST_2Nx2N,RATIO_BEST-MSM,REL_RATIO_BEST-MSM,TU_DEPTH,TR_SKIP,NON-Z-COEFF,TIME_ms,REF_IDX,MV_MOD_INT,MV_MOD_FRAC,PREDMV_MOD_INT,PREDMV_MOD_FRAC,MVD_MOD_INT,MVD_MOD_FRAC,MVP_IDX,INTER_DIR,FME,COLOC_SPLIT,UP_SPLIT,LEFT_SPLIT,UPLEFT_SPLIT,UPRIGHT_SPLIT,CTX_SPLIT,AVG_NEIGH_DEPTH,SVM_PU_UP,SVM_TU_UP,SVM_FME_UP,SVM_CU,SVM_PU,SVM_TU,SVM_FME,FINAL_PU,FINAL_TU,FINAL_FME,SPLIT
4.000000,384.000000,64.000000,32.000000,1.000000,0.000000,0.000000,0.000000,3.000000,41069.000000,43241.518400,0.000000,0.000000,0.000000,48310.728000,43241.518400,1.117230,0.117230,0.895071,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.970898,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
4.000000,384.000000,96.000000,32.000000,1.000000,0.000000,0.000000,0.000000,2.000000,39647.000000,41095.345600,0.000000,0.000000,0.000000,46888.728000,41095.345600,1.140974,0.140974,0.876444,1.000000,0.000000,0.000000,0.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.970898,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
4.000000,0.000000,128.000000,64.000000,0.000000,0.000000,2.000000,0.000000,216.000000,332163.000000,488584.324800,0.000000,0.000000,0.000000,500275.905600,488584.324800,1.023930,0.023930,0.976630,1.000000,0.000000,1.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,3.000000,0.000000,2.000000,1.000000,0.000000,0.000000,1.000000,4.000000,1.985193,-1.000000,-1.000000,-1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,0.000000,1.000000
4.000000,0.000000,128.000000,32.000000,1.000000,0.000000,0.000000,0.000000,2.000000,66707.000000,68155.345600,0.000000,0.000000,0.000000,74156.073600,68155.345600,1.088045,0.088045,0.919080,1.000000,0.000000,0.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.985193,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
4.000000,32.000000,128.000000,32.000000,1.000000,0.000000,2.000000,0.000000,91.000000,82611.000000,148510.724800,0.000000,0.000000,0.000000,196300.438400,148510.724800,1.321793,0.321793,0.756548,1.000000,0.000000,1.000000,0.000000,2.000000,0.000000,1.000000,7.071068,0.790569,7.071068,0.790569,0.000000,0.000000,-1.000000,3.000000,2.000000,2.000000,1.000000,0.000000,0.000000,1.000000,4.000000,1.985193,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,2.000000,1.000000
4.000000,32.000000,128.000000,16.000000,2.000000,0.000000,2.000000,0.000000,33.000000,44550.000000,68447.702400,0.000000,0.000000,0.000000,76318.393600,68447.702400,1.114988,0.114988,0.896870,1.000000,0.000000,0.000000,0.000000,4.000000,0.000000,1.000000,7.071068,0.790569,7.071068,0.790569,0.000000,0.000000,-1.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.985193,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6.000000,0.000000,0.000000,0.000000
4.000000,48.000000,128.000000,16.000000,2.000000,0.000000,0.000000,0.000000,1.000000,2603.000000,3327.172800,0.000000,0.000000,0.000000,8512.555200,3327.172800,2.558495,1.558495,0.390855,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,9.219544,0.559017,9.219544,0.559017,0.000000,0.000000,-1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.985193,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,0.000000
4.000000,32.000000,144.000000,16.000000,2.000000,0.000000,2.000000,0.000000,47.000000,38666.000000,72702.121600,0.000000,0.000000,0.000000,78987.713600,72702.121600,1.086457,0.086457,0.920423,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,9.219544,0.559017,9.219544,0.559017,0.000000,0.000000,-1.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.985193,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,7.000000,0.000000,0.000000,1.000000
4.000000,32.000000,144.000000,8.000000,3.000000,0.000000,1.000000,0.000000,7.000000,7977.000000,13046.209600,0.000000,0.000000,0.000000,13046.209600,17850.172800,0.730873,-0.269127,1.000000,0.730873,-0.269127,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.985193,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
4.000000,40.000000,144.000000,8.000000,3.000000,0.000000,2.000000,0.000000,20.000000,16982.000000,31465.456000,0.000000,0.000000,0.000000,41403.912000,31465.456000,1.315853,0.315853,0.759963,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,9.219544,0.559017,9.219544,0.559017,0.000000,0.000000,-1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.985193,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000
4.000000,32.000000,152.000000,8.000000,3.000000,0.000000,0.000000,0.000000,3.000000,2270.000000,4442.518400,0.000000,0.000000,0.000000,7339.209600,4442.518400,1.652038,0.652038,0.605313,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.985193,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
4.000000,40.000000,152.000000,8.000000,3.000000,0.000000,2.000000,0.000000,21.000000,5304.000000,20511.628800,0.000000,0.000000,0.000000,29000.665600,20511.628800,1.413865,0.413865,0.707281,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,10.198039,0.750000,10.198039,0.750000,0.000000,0.000000,-1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.985193,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
4.000000,48.000000,144.000000,16.000000,2.000000,0.000000,0.000000,0.000000,1.000000,3996.000000,4720.172800,0.000000,0.000000,0.000000,8630.382400,4720.172800,1.828404,0.828404,0.546925,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,9.219544,0.559017,9.219544,0.559017,0.000000,0.000000,-1.000000,1.000000,2.000000,2.000000,0.000000,1.000000,0.000000,0.000000,3.000000,1.985193,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,0.000000
4.000000,0.000000,160.000000,32.000000,1.000000,0.000000,0.000000,0.000000,2.000000,102859.000000,104307.345600,0.000000,0.000000,0.000000,108336.382400,104307.345600,1.038627,0.038627,0.962810,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.985193,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
4.000000,32.000000,160.000000,32.000000,1.000000,0.000000,2.000000,0.000000,89.000000,64745.000000,129196.379200,0.000000,0.000000,0.000000,129196.379200,129202.379200,0.999954,-0.000046,1.000000,0.999954,-0.000046,0.000000,0.000000,9.000000,0.000000,1.000000,9.219544,0.790569,18.439089,0.707107,9.219544,0.790569,0.000000,1.000000,2.000000,1.000000,1.000000,0.000000,0.000000,1.000000,3.000000,1.985193,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6.000000,0.000000,0.000000,1.000000
4.000000,32.000000,160.000000,16.000000,2.000000,0.000000,2.000000,0.000000,58.000000,24735.000000,66737.022400,0.000000,0.000000,0.000000,66737.022400,70895.640000,0.941342,-0.058658,1.000000,0.941342,-0.058658,0.000000,0.000000,4.000000,0.000000,1.000000,2.000000,0.250000,3.000000,0.500000,2.000000,0.250000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,1.000000,2.000000,1.985193,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000
4.000000,48.000000,160.000000,16.000000,2.000000,0.000000,0.000000,0.000000,3.000000,3939.000000,6111.518400,0.000000,0.000000,0.000000,9732.382400,6111.518400,1.592466,0.592466,0.627957,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,9.219544,0.559017,9.219544,0.559017,0.000000,0.000000,-1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,1.000000,0.000000,2.000000,1.985193,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,0.000000
4.000000,32.000000,176.000000,16.000000,2.000000,0.000000,2.000000,0.000000,30.000000,23828.000000,45553.184000,0.000000,0.000000,0.000000,61351.985600,45553.184000,1.346821,0.346821,0.742489,1.000000,0.000000,0.000000,0.000000,4.000000,0.000000,1.000000,4.000000,0.750000,4.000000,0.750000,0.000000,0.000000,-1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.985193,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000
4.000000,48.000000,176.000000,16.000000,2.000000,0.000000,0.000000,0.000000,3.000000,4262.000000,6434.518400,0.000000,0.000000,0.000000,12424.555200,6434.518400,1.930922,0.930922,0.517887,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,9.219544,0.559017,9.219544,0.559017,0.000000,0.000000,-1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.985193,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,0.000000
4.000000,64.000000,128.000000,64.000000,0.000000,0.000000,2.000000,0.000000,447.000000,636913.000000,960618.241600,0.000000,0.000000,0.000000,960618.241600,1485382.921600,0.646714,-0.353286,1.000000,0.646714,-0.353286,1.000000,0.000000,17.000000,0.000000,1.000000,14.035669,1.060660,28.160256,0.707107,14.035669,1.060660,1.000000,3.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,6.000000,1.719348,-1.000000,-1.000000,-1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000
4.000000,64.000000,128.000000,32.000000,1.000000,0.000000,2.000000,0.000000,115.000000,116820.000000,200099.872000,0.000000,0.000000,0.000000,200099.872000,396898.208000,0.504159,-0.495841,1.000000,0.504159,-0.495841,1.000000,0.000000,12.000000,0.000000,1.000000,12.041595,0.500000,14.035669,0.500000,2.000000,0.000000,1.000000,3.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,6.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5.000000,0.000000,2.000000,1.000000
4.000000,64.000000,128.000000,16.000000,2.000000,0.000000,0.000000,0.000000,3.000000,12532.000000,14704.518400,0.000000,0.000000,0.000000,18325.382400,14704.518400,1.246242,0.246242,0.802413,1.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,11.401754,0.500000,11.401754,0.500000,0.000000,0.000000,-1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000
4.000000,80.000000,128.000000,16.000000,2.000000,0.000000,1.000000,0.000000,31.000000,23178.000000,45627.356800,0.000000,0.000000,0.000000,45627.356800,59768.566400,0.763401,-0.236599,1.000000,0.763401,-0.236599,0.000000,0.000000,4.000000,0.000000,1.000000,11.000000,0.000000,11.401754,0.500000,3.000000,0.500000,0.000000,3.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
4.000000,80.000000,128.000000,8.000000,3.000000,0.000000,0.000000,0.000000,4.000000,7668.000000,10564.691200,0.000000,0.000000,0.000000,20640.246400,10564.691200,1.953701,0.953701,0.511849,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,10.198039,0.901388,10.198039,0.901388,0.000000,0.000000,-1.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,0.000000
4.000000,88.000000,128.000000,8.000000,3.000000,0.000000,0.000000,0.000000,2.000000,6640.000000,8088.345600,0.000000,0.000000,0.000000,13884.555200,8088.345600,1.716613,0.716613,0.582543,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,10.049876,0.500000,10.049876,0.500000,0.000000,0.000000,-1.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000
4.000000,80.000000,136.000000,8.000000,3.000000,0.000000,1.000000,0.000000,15.000000,7872.000000,18734.592000,0.000000,0.000000,0.000000,18734.592000,37569.529600,0.498665,-0.501335,1.000000,0.498665,-0.501335,0.000000,0.000000,4.000000,0.000000,1.000000,12.649111,0.500000,13.601471,0.500000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000
4.000000,88.000000,136.000000,8.000000,3.000000,0.000000,0.000000,0.000000,1.000000,2765.000000,3489.172800,0.000000,0.000000,0.000000,8558.382400,3489.172800,2.452840,1.452840,0.407691,1.000000,0.000000,0.000000,0.000000,4.000000,0.000000,1.000000,12.649111,0.500000,12.649111,0.500000,0.000000,0.000000,-1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000
4.000000,64.000000,144.000000,16.000000,2.000000,0.000000,0.000000,0.000000,3.000000,9491.000000,11663.518400,0.000000,0.000000,0.000000,16732.728000,11663.518400,1.434621,0.434621,0.697048,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,1.000000,12.649111,0.500000,12.649111,0.500000,0.000000,0.000000,-1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000
4.000000,80.000000,144.000000,16.000000,2.000000,0.000000,1.000000,0.000000,35.000000,58657.000000,84003.048000,0.000000,0.000000,0.000000,84003.048000,160778.982400,0.522475,-0.477525,1.000000,0.522475,-0.477525,0.000000,0.000000,3.000000,0.000000,0.000000,12.000000,0.559017,13.341664,0.000000,4.000000,0.559017,0.000000,3.000000,2.000000,1.000000,1.000000,0.000000,0.000000,1.000000,3.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000
4.000000,96.000000,128.000000,32.000000,1.000000,0.000000,1.000000,0.000000,37.000000,93246.000000,120040.393600,0.000000,0.000000,0.000000,120040.393600,133550.864000,0.898837,-0.101163,1.000000,0.898837,-0.101163,0.000000,0.000000,8.000000,0.000000,1.000000,12.369317,0.559017,11.180340,0.790569,2.236068,0.901388,0.000000,3.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,6.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,6.000000,0.000000,1.000000,1.000000
4.000000,96.000000,128.000000,16.000000,2.000000,0.000000,0.000000,0.000000,3.000000,35173.000000,37345.518400,0.000000,0.000000,0.000000,41090.419200,37345.518400,1.100277,0.100277,0.908862,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,1.000000,8.062258,0.500000,8.062258,0.500000,0.000000,0.000000,-1.000000,3.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,2.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000
4.000000,112.000000,128.000000,16.000000,2.000000,0.000000,0.000000,0.000000,3.000000,10604.000000,12776.518400,0.000000,0.000000,0.000000,17328.555200,12776.518400,1.356281,0.356281,0.737310,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
4.000000,96.000000,144.000000,16.000000,2.000000,0.000000,1.000000,0.000000,20.000000,13198.000000,27681.456000,0.000000,0.000000,0.000000,27681.456000,32623.691200,0.848508,-0.151492,1.000000,0.848508,-0.151492,0.000000,0.000000,8.000000,0.000000,1.000000,17.691806,0.790569,25.553865,1.060660,11.000000,0.500000,0.000000,1.000000,2.000000,1.000000,0.000000,0.000000,1.000000,0.000000,2.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,0.000000
4.000000,112.000000,144.000000,16.000000,2.000000,0.000000,1.000000,0.000000,9.000000,15102.000000,21619.555200,0.000000,0.000000,0.000000,21619.555200,23990.691200,0.901164,-0.098836,1.000000,0.901164,-0.098836,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
4.000000,64.000000,160.000000,32.000000,1.000000,0.000000,1.000000,0.000000,46.000000,100203.000000,133514.948800,0.000000,0.000000,0.000000,133514.948800,302249.942400,0.441737,-0.558263,1.000000,0.441737,-0.558263,0.000000,0.000000,4.000000,0.000000,1.000000,13.601471,0.500000,24.413111,0.353553,15.033296,0.790569,1.000000,3.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,6.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5.000000,0.000000,2.000000,1.000000
4.000000,64.000000,160.000000,16.000000,2.000000,0.000000,0.000000,0.000000,3.000000,4983.000000,7155.518400,0.000000,0.000000,0.000000,20483.492800,7155.518400,2.862615,1.862615,0.349331,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,12.000000,1.060660,12.000000,1.060660,0.000000,0.000000,-1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,0.000000
4.000000,80.000000,160.000000,16.000000,2.000000,0.000000,1.000000,0.000000,37.000000,52758.000000,79552.393600,0.000000,0.000000,0.000000,79552.393600,161584.033600,0.492328,-0.507672,1.000000,0.492328,-0.507672,0.000000,0.000000,4.000000,0.000000,1.000000,15.033296,0.750000,18.027756,0.790569,3.000000,0.250000,0.000000,3.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,2.000000,0.000000
4.000000,64.000000,176.000000,16.000000,2.000000,0.000000,0.000000,0.000000,3.000000,7346.000000,9518.518400,0.000000,0.000000,0.000000,14587.728000,9518.518400,1.532563,0.532563,0.652502,1.000000,0.000000,0.000000,0.000000,3.000000,0.000000,1.000000,15.000000,0.000000,15.000000,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
4.000000,80.000000,176.000000,16.000000,2.000000,0.000000,1.000000,0.000000,13.000000,30574.000000,39988.246400,0.000000,0.000000,0.000000,39988.246400,59599.665600,0.670947,-0.329053,1.000000,0.670947,-0.329053,0.000000,0.000000,1.000000,0.000000,1.000000,17.000000,0.500000,18.000000,0.000000,2.000000,0.500000,0.000000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4.000000,0.000000,2.000000,1.000000
4.000000,80.000000,176.000000,8.000000,3.000000,0.000000,0.000000,0.000000,3.000000,2741.000000,4913.518400,0.000000,0.000000,0.000000,8534.382400,4913.518400,1.736919,0.736919,0.575732,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,12.000000,1.060660,12.000000,1.060660,0.000000,0.000000,-1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,0.000000
4.000000,88.000000,176.000000,8.000000,3.000000,0.000000,1.000000,0.000000,13.000000,14348.000000,23762.246400,0.000000,0.000000,0.000000,23762.246400,39306.320000,0.604540,-0.395460,1.000000,0.604540,-0.395460,0.000000,0.000000,3.000000,0.000000,1.000000,17.000000,0.500000,18.000000,0.000000,2.000000,0.500000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000
4.000000,80.000000,184.000000,8.000000,3.000000,0.000000,0.000000,0.000000,3.000000,1802.000000,3974.518400,0.000000,0.000000,0.000000,8319.555200,3974.518400,2.093223,1.093223,0.477732,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,17.000000,0.500000,17.000000,0.500000,0.000000,0.000000,-1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000
4.000000,88.000000,184.000000,8.000000,3.000000,0.000000,0.000000,0.000000,3.000000,1581.000000,3753.518400,0.000000,0.000000,0.000000,7374.382400,3753.518400,1.964659,0.964659,0.508994,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,12.000000,1.060660,12.000000,1.060660,0.000000,0.000000,-1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,0.000000
4.000000,96.000000,160.000000,32.000000,1.000000,0.000000,2.000000,0.000000,85.000000,132784.000000,194338.688000,0.000000,0.000000,0.000000,194338.688000,364258.148800,0.533519,-0.466481,1.000000,0.533519,-0.466481,1.000000,0.000000,8.000000,0.000000,0.000000,14.035669,0.901388,16.278821,0.353553,2.236068,0.901388,0.000000,3.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4.000000,0.000000,2.000000,1.000000
4.000000,96.000000,160.000000,16.000000,2.000000,0.000000,1.000000,0.000000,30.000000,46733.000000,68458.184000,0.000000,0.000000,0.000000,68458.184000,106455.812800,0.643067,-0.356933,1.000000,0.643067,-0.356933,0.000000,0.000000,7.000000,0.000000,0.000000,13.000000,0.500000,14.035669,0.790569,1.000000,1.060660,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5.000000,0.000000,2.000000,0.000000
4.000000,112.000000,160.000000,16.000000,2.000000,0.000000,0.000000,0.000000,3.000000,7514.000000,9686.518400,0.000000,0.000000,0.000000,13307.382400,9686.518400,1.373804,0.373804,0.727906,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
4.000000,96.000000,176.000000,16.000000,2.000000,0.000000,2.000000,0.000000,76.000000,58703.000000,113740.132800,0.000000,0.000000,0.000000,113740.132800,179680.144000,0.633014,-0.366986,1.000000,0.633014,-0.366986,1.000000,0.000000,2.000000,0.000000,0.000000,14.035669,1.060660,16.278821,0.790569,2.828427,0.500000,0.000000,1.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,7.000000,0.000000,2.000000,1.000000
4.000000,96.000000,176.000000,8.000000,3.000000,0.000000,1.000000,0.000000,18.000000,25704.000000,38739.110400,0.000000,0.000000,0.000000,38739.110400,68378.048000,0.566543,-0.433457,1.000000,0.566543,-0.433457,0.000000,0.000000,2.000000,0.000000,0.000000,14.035669,1.060660,16.278821,0.790569,2.828427,0.500000,0.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,0.000000
4.000000,104.000000,176.000000,8.000000,3.000000,0.000000,0.000000,0.000000,3.000000,17256.000000,19428.518400,0.000000,0.000000,0.000000,22212.728000,19428.518400,1.143305,0.143305,0.874657,1.000000,0.000000,0.000000,0.000000,3.000000,0.000000,1.000000,15.000000,0.000000,15.000000,0.000000,0.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
4.000000,96.000000,184.000000,8.000000,3.000000,0.000000,2.000000,0.000000,14.000000,6934.000000,17072.419200,0.000000,0.000000,0.000000,23429.283200,17072.419200,1.372347,0.372347,0.728679,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,14.035669,1.060660,14.035669,1.060660,0.000000,0.000000,-1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.719348,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,0.000000
